es	1	1	0.6875	0.7171052631578947
es	1	2	0.6979166666666666	0.7393092105263158
es	1	3	0.75	0.7532894736842105
es	1	4	0.7395833333333334	0.71875
es	1	5	0.65625	0.703125
es	1	6	0.6041666666666666	0.7006578947368421
es	1	7	0.6354166666666666	0.71875
es	1	8	0.71875	0.7425986842105263
es	1	9	0.71875	0.75
es	1	10	0.6979166666666666	0.7417763157894737
es	2	1	0.71875	0.7294407894736842
es	2	2	0.7395833333333334	0.7467105263157895
es	2	3	0.7708333333333334	0.7598684210526315
es	2	4	0.75	0.7302631578947368
es	2	5	0.6875	0.7088815789473685
es	2	6	0.6770833333333334	0.7039473684210527
es	2	7	0.6979166666666666	0.727796052631579
es	2	8	0.7395833333333334	0.7442434210526315
es	2	9	0.7604166666666666	0.7508223684210527
es	2	10	0.7291666666666666	0.7491776315789473
es	3	1	0.6666666666666666	0.7450657894736842
es	3	2	0.7291666666666666	0.7483552631578947
es	3	3	0.71875	0.7648026315789473
es	3	4	0.7083333333333334	0.7582236842105263
es	3	5	0.65625	0.7450657894736842
es	3	6	0.6875	0.734375
es	3	7	0.71875	0.7467105263157895
es	3	8	0.75	0.7754934210526315
es	3	9	0.7604166666666666	0.7853618421052632
es	3	10	0.7291666666666666	0.774671052631579
nl	1	1	0.71875	0.6785714285714286
nl	1	2	0.6666666666666666	0.6544642857142857
nl	1	3	0.75	0.6767857142857143
nl	1	4	0.7291666666666666	0.6732142857142858
nl	1	5	0.7291666666666666	0.6901785714285714
nl	1	6	0.75	0.7
nl	1	7	0.7708333333333334	0.7116071428571429
nl	1	8	0.78125	0.7133928571428572
nl	1	9	0.78125	0.7125
nl	1	10	0.78125	0.7098214285714286
nl	2	1	0.75	0.6892857142857143
nl	2	2	0.6875	0.6526785714285714
nl	2	3	0.71875	0.6732142857142858
nl	2	4	0.7083333333333334	0.675
nl	2	5	0.7395833333333334	0.6964285714285714
nl	2	6	0.7395833333333334	0.7080357142857143
nl	2	7	0.75	0.7133928571428572
nl	2	8	0.7604166666666666	0.7080357142857143
nl	2	9	0.7708333333333334	0.7053571428571429
nl	2	10	0.7916666666666666	0.7142857142857143
nl	3	1	0.7395833333333334	0.6723214285714286
nl	3	2	0.6979166666666666	0.6848214285714286
nl	3	3	0.7604166666666666	0.7017857142857142
nl	3	4	0.7916666666666666	0.6964285714285714
nl	3	5	0.78125	0.7133928571428572
nl	3	6	0.7604166666666666	0.7196428571428571
nl	3	7	0.7916666666666666	0.7241071428571428
nl	3	8	0.8125	0.7285714285714285
nl	3	9	0.8125	0.7214285714285714
nl	3	10	0.8125	0.7205357142857143
tr	1	1	0.5833333333333334	0.5733173076923077
tr	1	2	0.6041666666666666	0.5793269230769231
tr	1	3	0.6145833333333334	0.6129807692307693
tr	1	4	0.59375	0.6105769230769231
tr	1	5	0.6145833333333334	0.6117788461538461
tr	1	6	0.59375	0.6141826923076923
tr	1	7	0.6145833333333334	0.6165865384615384
tr	1	8	0.6041666666666666	0.6310096153846154
tr	1	9	0.6041666666666666	0.6334134615384616
tr	1	10	0.625	0.6310096153846154
tr	2	1	0.5729166666666666	0.5588942307692307
tr	2	2	0.59375	0.5973557692307693
tr	2	3	0.6041666666666666	0.609375
tr	2	4	0.5833333333333334	0.6105769230769231
tr	2	5	0.625	0.6057692307692307
tr	2	6	0.6145833333333334	0.625
tr	2	7	0.625	0.6153846153846154
tr	2	8	0.6041666666666666	0.6286057692307693
tr	2	9	0.6041666666666666	0.6298076923076923
tr	2	10	0.625	0.6225961538461539
tr	3	1	0.5729166666666666	0.5757211538461539
tr	3	2	0.6145833333333334	0.5973557692307693
tr	3	3	0.6041666666666666	0.625
tr	3	4	0.6145833333333334	0.6141826923076923
tr	3	5	0.6145833333333334	0.6189903846153846
tr	3	6	0.625	0.6129807692307693
tr	3	7	0.625	0.6129807692307693
tr	3	8	0.6041666666666666	0.6262019230769231
tr	3	9	0.6145833333333334	0.6286057692307693
tr	3	10	0.6145833333333334	0.6394230769230769
